CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,RESERVCD,OWNCD,OWNGRPCD,ADFORCD,FORTYPCD,FLDTYPCD,MAPDEN,STDAGE,STDSZCD,FLDSZCD,SITECLCD,SICOND,SIBASE,SISP,STDORGCD,STDORGSP,PROP_BASIS,CONDPROP_UNADJ,MICRPROP_UNADJ,SUBPPROP_UNADJ,MACRPROP_UNADJ,SLOPE,ASPECT,PHYSCLCD,GSSTKCD,ALSTKCD,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,TRTCD1,TRTYR1,TRTCD2,TRTYR2,TRTCD3,TRTYR3,PRESNFCD,BALIVE,FLDAGE,ALSTK,GSSTK,FORTYPCDCALC,HABTYPCD1,HABTYPCD1_PUB_CD,HABTYPCD1_DESCR_PUB_CD,HABTYPCD2,HABTYPCD2_PUB_CD,HABTYPCD2_DESCR_PUB_CD,MIXEDCONFCD,VOL_LOC_GRP,SITECLCDEST,SITETREE_TREE,SITECL_METHOD,CARBON_DOWN_DEAD,CARBON_LITTER,CARBON_SOIL_ORG,CARBON_UNDERSTORY_AG,CARBON_UNDERSTORY_BG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,SOIL_ROOTING_DEPTH_PNW,GROUND_LAND_CLASS_PNW,PLANT_STOCKABILITY_FACTOR_PNW,STND_COND_CD_PNWRS,STND_STRUC_CD_PNWRS,STUMP_CD_PNWRS,FIRE_SRS,GRAZING_SRS,HARVEST_TYPE1_SRS,HARVEST_TYPE2_SRS,HARVEST_TYPE3_SRS,LAND_USE_SRS,OPERABILITY_SRS,STAND_STRUCTURE_SRS,NF_COND_STATUS_CD,NF_COND_NONSAMPLE_REASN_CD,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,OWNSUBCD,INDUSTRIALCD_FIADB,RESERVCD_5,ADMIN_WITHDRAWN_CD,CHAINING_CD,LAND_COVER_CLASS_CD_RET,AFFORESTATION_CD,PREV_AFFORESTATION_CD,DWM_FUELBED_TYPCD,NVCS_PRIMARY_CLASS,NVCS_LEVEL_1_CD,NVCS_LEVEL_2_CD,NVCS_LEVEL_3_CD,NVCS_LEVEL_4_CD,NVCS_LEVEL_5_CD,NVCS_LEVEL_6_CD,NVCS_LEVEL_7_CD,NVCS_LEVEL_8_CD,AGE_BASIS_CD_PNWRS,COND_STATUS_CHNG_CD_RMRS,CRCOVPCT_RMRS,DOMINANT_SPECIES1_PNWRS,DOMINANT_SPECIES2_PNWRS,DOMINANT_SPECIES3_PNWRS,DSTRBCD1_P2A,DSTRBCD2_P2A,DSTRBCD3_P2A,DSTRBYR1_P2A,DSTRBYR2_P2A,DSTRBYR3_P2A,FLDTYPCD_30,FOREST_COMMUNITY_PNWRS,LAND_USECD_RMRS,MAICF,PCTBARE_RMRS,QMD_RMRS,RANGETYPCD_RMRS,SDIMAX_RMRS,SDIPCT_RMRS,SDI_RMRS,STAND_STRUCTURE_ME_NERS,TREES_PRESENT_NCRS,TREES_PRESENT_NERS,TRTCD1_P2A,TRTCD2_P2A,TRTCD3_P2A,TRTOPCD,TRTYR1_P2A,TRTYR2_P2A,TRTYR3_P2A,LAND_COVER_CLASS_CD,SIEQN_REF_CD,SICOND_FVS,SIBASE_FVS,SISP_FVS,SIEQN_REF_CD_FVS,MQUADPROP_UNADJ,SOILPROP_UNADJ,FOREST_COND_STATUS_CHANGE_CD
661280656126144,465275871489998,2018,54,3,89,2495,1,1,,0,46,40,,502,520,1,95,1,3,5,77,50,832,0,,SUBP,1.0,1.0,1.0,,50,333,22,2,2,0,,0,,0,,0,,0,,0,,,196.6932,95,87.6535,71.3419,502,,,,,,,,S24,6,1,2,12.786942,3.793013,56.027269,0.840959,0.09344,2019-05-10 08:02:25,2026-07-06 08:30:36,8,5,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,50,832,QUPR01,,,
661281595126144,465275886489998,2018,54,2,83,324,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2019-05-10 08:02:25,2026-06-25 08:35:33,8,5,,,,,,,,,,,,,,,,,1,90,90,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661282354126144,465275897489998,2018,54,2,7,954,1,5,3,,,,,,,,,,,,,,,,,SUBP,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2019-05-10 08:02:25,2026-06-25 08:35:33,8,5,,,,,,,,,,,,,,,,,1,90,90,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661282357126144,465275897489998,2018,54,2,7,954,2,1,,0,46,40,,801,511,1,101,1,3,4,89,50,833,0,,SUBP,0.25,0.25,0.25,,81,176,23,4,2,0,,0,,0,,0,,0,,0,,,144.0874,101,82.8223,14.7956,801,,,,,,,,S24,6,2,1,8.916427,3.605892,55.440978,0.628222,0.069802,2019-05-10 08:02:25,2026-07-06 08:30:36,8,5,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661282359126144,465275897489998,2018,54,2,7,954,3,1,,0,46,40,,505,105,1,112,1,3,4,93,50,621,0,,SUBP,0.5,0.5,0.5,,65,10,23,3,3,0,,0,,0,,0,,0,,0,,,151.4052,112,51.1546,49.386,505,,,,,,,,S24,6,1,1,10.51557,3.473438,56.300357,0.69167,0.076852,2019-05-10 08:02:25,2026-07-06 08:30:36,8,5,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,50,621,LITU09,,,
661320490126144,465275904489998,2018,54,2,93,1075,1,2,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,S24,,,,,,,,,2019-05-10 08:02:25,2026-06-25 08:35:34,8,5,,,,,,,,,,,,,,,,,11,4,4,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661283580126144,465275912489998,2018,54,2,65,203,1,5,10,,,,,,,,,,,,,,,,,SUBP,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2019-05-10 08:02:25,2026-06-25 08:35:33,8,5,,,,,,,,,,,,,,,,,1,2,2,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661283581126144,465275912489998,2018,54,2,65,203,2,1,,0,46,40,,405,409,1,82,1,3,5,81,50,802,0,,SUBP,0.440202,0.5,0.440202,,23,190,22,4,4,0,,0,,0,,0,,0,,0,,,68.2892,82,34.2278,30.6134,405,,,,,,,,S24,6,1,1,2.550677,4.632852,56.972122,0.98431,0.109368,2019-05-10 08:02:25,2026-07-06 08:30:36,8,5,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,50,802,QUAL02,,,
661283582126144,465275912489998,2018,54,2,65,203,3,2,,,,,,,,,,,,,,,,,,SUBP,0.309798,0.25,0.309798,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,S24,,,,,,,,,2019-05-10 08:02:25,2026-06-25 08:35:33,8,5,,,,,,,,,,,,,,,,,1,2,2,,,,,,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661320495126144,465275919489998,2018,54,2,27,524,1,2,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,S24,,,,,,,,,2019-05-10 08:02:25,2026-06-25 08:35:32,8,5,,,,,,,,,,,,,,,,,11,0,0,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661284601126144,465275927489998,2018,54,2,31,1170,1,1,,0,46,40,,504,504,1,66,1,3,5,66,50,806,0,,SUBP,1.0,1.0,1.0,,5,320,22,3,3,0,,0,,0,,0,,0,,0,,,96.3412,66,55.6798,53.1034,504,,,,,,,,S24,6,1,2,5.223398,4.892267,45.520023,0.710826,0.078981,2019-05-10 08:02:25,2026-07-06 08:30:36,8,5,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,50,806,QUCO01,,,
661284645126144,465275928489998,2018,54,2,31,2154,1,1,,0,11,10,808,510,515,1,99,2,2,6,53,50,806,0,,SUBP,1.0,1.0,1.0,,24,321,12,3,3,0,,0,,0,,0,,0,,0,,,74.7563,99,55.9003,55.1706,510,,,,,,,,S24,6,3,1,3.710401,5.631567,45.238434,0.723577,0.080397,2019-05-10 08:02:25,2026-07-06 08:30:36,8,5,,,,,,,,,,,,,5,1,,,1,80,80,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,50,806,QUER02,,,
661273324126144,465275703489998,2018,54,4,51,1870,1,2,,,,,,,,,,,,,,,,,,SUBP,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,S24,,,,,,,,,2019-05-10 08:02:23,2026-06-25 08:35:33,8,5,,,,,,,,,,,,,,,,,1,7,7,,,,,,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661284858126144,465275930489998,2018,54,2,3,1878,1,2,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,S24,,,,,,,,,2019-05-10 08:02:25,2026-06-25 08:35:34,8,5,,,,,,,,,,,,,,,,,1,1,1,,,,,,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661286214126144,465275946489998,2018,54,2,75,5187,1,1,,0,11,10,921,801,809,1,89,2,3,5,64,50,833,0,,SUBP,1.0,1.0,1.0,,48,324,22,3,3,22,9999,0,,0,,0,,0,,0,,,127.6564,89,49.1428,47.5658,801,,,,,,,,S24,6,1,2,5.501348,6.629347,66.021275,0.652586,0.07251,2019-05-10 08:02:25,2026-07-06 08:30:36,8,5,,,,,,,,,,,,,,,,,1,92,92,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534033505126144,374961370489998,2017,54,3,47,891,3,1,,0,46,40,,962,801,1,53,1,3,5,84,50,621,0,,SUBP,0.264857,0.256783,0.264857,,37,358,22,2,2,10,2014,0,,0,,0,,0,,0,,,190.92,53,72.124,71.6006,962,,,,,,,,S24,6,2,1,10.743324,4.665658,44.317684,0.677776,0.075308,2018-05-04 07:20:11,2026-07-06 08:30:18,8,4,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,1,0,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,50,621,LITU09,,,
534018723126144,374961392489998,2017,54,4,53,3591,1,4,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:11,2026-06-25 08:35:31,8,4,,,,,,,,,,,,,,,,,11,0,0,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534034383126144,374961393489998,2017,54,4,53,767,1,1,,0,46,40,,163,163,1,38,1,2,3,79,50,132,0,,SUBP,0.75,0.75,0.75,,18,156,22,4,4,10,2013,0,,0,,0,,0,,0,,,54.4501,38,32.5644,32.1568,163,,,,,,,,S24,6,1,1,2.990041,3.363971,41.935245,1.057217,0.117469,2018-05-04 07:20:11,2026-07-06 08:30:18,8,4,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,50,132,PIVI03,,,
534034384126144,374961393489998,2017,54,4,53,767,2,5,2,,,,,,,,,,,,,,,,,SUBP,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:11,2026-06-25 08:35:34,8,4,,,,,,,,,,,,,,,,,1,85,85,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534034611126144,374961398489998,2017,54,4,11,415,1,1,,0,46,40,,503,520,1,81,1,3,4,79,50,407,0,,SUBP,1.0,1.0,1.0,,23,106,22,3,3,10,2013,60,9999,0,,0,,0,,0,,,108.8801,81,56.3068,48.8617,503,,,,,,,,S24,6,2,1,7.607322,3.022688,42.280918,0.696732,0.077415,2018-05-04 07:20:11,2026-07-06 08:30:18,8,4,,,,,,,,,,,,,,,,,1,80,85,,,,,,0,1,0,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,50,407,CARY01,,,
534034795126144,374961402489998,2017,54,4,17,1507,1,1,,0,46,40,,502,502,1,89,1,3,5,80,50,832,0,,SUBP,1.0,1.0,1.0,,30,255,22,2,2,43,9999,0,,0,,0,,0,,0,,,171.7034,89,81.0666,80.4692,502,,,,,,,,S24,6,1,1,10.774555,3.179009,47.170511,0.708482,0.07872,2018-05-04 07:20:11,2026-07-06 08:30:18,8,4,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,50,832,QUPR01,,,
534018733126144,374961404489998,2017,54,4,21,2047,1,2,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:11,2026-06-25 08:35:30,8,4,,,,,,,,,,,,,,,,,11,7,7,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534034933126144,374961406489998,2017,54,3,89,962,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:11,2026-06-25 08:35:33,8,4,,,,,,,,,,,,,,,,,1,65,65,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534035008126144,374961408489998,2017,54,3,55,542,1,2,,,,,,,,,,,,,,,,,,SUBP,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:11,2026-06-25 08:35:33,8,4,,,,,,,,,,,,,,,,,1,10,10,,,,,,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534035009126144,374961408489998,2017,54,3,55,542,2,2,,,,,,,,,,,,,,,,,,SUBP,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:11,2026-06-25 08:35:33,8,4,,,,,,,,,,,,,,,,,1,30,30,,,,,,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534035010126144,374961408489998,2017,54,3,55,542,3,1,,0,46,40,,517,520,1,37,3,2,6,,,,0,,SUBP,0.25,0.25,0.25,,43,144,22,5,1,0,,0,,0,,0,,0,,0,,,17.3519,37,120.0,0.0,517,,,,,,,,S24,6,,6,0.505839,2.780255,41.025608,0.841037,0.093449,2018-05-04 07:20:11,2026-07-06 08:30:18,8,4,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534035313126144,374961414489998,2017,54,2,23,311,1,1,,0,46,40,,502,502,1,47,2,2,6,62,50,832,0,,SUBP,1.0,1.0,1.0,,42,286,22,2,2,0,,0,,0,,0,,0,,0,,,110.9067,47,85.1927,74.7885,502,,,,,,,,S24,6,1,2,5.016176,6.460328,51.604081,0.713123,0.079236,2018-05-04 07:20:11,2026-07-06 08:30:18,8,4,,,,,,,,,,,,,,,,,1,93,93,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,50,832,QUPR01,,,
534035892126144,374961430489998,2017,54,4,105,1401,1,1,,0,46,40,,504,503,1,88,1,3,5,69,50,802,0,,SUBP,0.75,0.75,0.75,,25,305,22,2,2,0,,0,,0,,0,,0,,0,,,128.9886,88,69.6529,66.2684,504,,,,,,,,S24,6,1,1,8.369902,3.348129,43.360278,0.693215,0.077024,2018-05-04 07:20:11,2026-07-06 08:30:18,8,4,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,50,802,QUAL02,,,
534035893126144,374961430489998,2017,54,4,105,1401,2,1,,0,46,40,,161,161,1,30,1,2,5,79,50,131,1,131.0,SUBP,0.25,0.25,0.25,,30,341,22,2,2,0,,0,,0,,0,,0,,0,,,170.554,30,74.7687,74.7647,161,,,,,,,,S24,6,2,1,6.905462,4.561199,44.120575,0.825626,0.091736,2018-05-04 07:20:11,2026-07-06 08:30:18,8,4,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,1,0,0,,CULTURAL,7,7.A,7.A.2,7.A.2.1,7.A.2.1.2,7.A.2.1.2.a,7.A.2.1.2.a.4,7.A.2.1.2.a.4.CST007179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,50,131,PITA04,,,
534036313126144,374961438489998,2017,54,3,25,1874,1,5,3,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:11,2026-06-25 08:35:31,8,4,,,,,,,,,,,,,,,,,1,95,95,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534018763126144,374961443489998,2017,54,3,63,1742,1,2,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:11,2026-06-25 08:35:33,8,4,,,,,,,,,,,,,,,,,11,1,1,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534028699126144,374961253489998,2017,54,2,77,363,1,1,,0,46,40,,519,519,1,86,1,3,6,60,50,802,0,,SUBP,1.0,1.0,1.0,,9,256,22,2,2,0,,0,,0,,0,,0,,0,,,122.1413,86,62.8043,61.6098,519,,,,,,,,S24,6,1,1,6.140923,6.498658,56.775331,0.704631,0.078292,2018-05-04 07:20:13,2026-07-06 08:30:25,8,4,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,50,802,QUAL02,,,
534029484126144,374961271489998,2017,54,2,83,2251,1,1,,0,46,40,,520,503,1,92,1,3,5,67,50,802,0,,SUBP,0.5,0.5,0.5,,86,190,22,3,3,43,9999,0,,0,,0,,0,,0,,,100.4871,92,59.9614,59.6888,520,,,,,,,,S24,6,1,1,6.249574,4.797733,55.988911,0.703968,0.078219,2018-05-04 07:20:13,2026-07-06 08:30:25,8,4,,,,,,,,,,,,,,,,,1,90,90,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,50,802,QUAL02,,,
534029485126144,374961271489998,2017,54,2,83,2251,2,2,,,,,,,,,,,,,,,,,,SUBP,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:13,2026-06-25 08:35:31,8,4,,,,,,,,,,,,,,,,,1,5,5,,,,,,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534031095126144,374961307489998,2017,54,4,87,2315,1,1,,0,46,40,,503,517,1,47,1,2,5,71,50,837,0,,SUBP,1.0,1.0,1.0,,30,215,22,5,4,46,9999,10,2013,60,9999,0,,0,,0,,,24.1698,47,19.8437,6.9579,503,,,,,,,,S24,6,1,2,1.189988,2.661207,43.203185,0.772866,0.085874,2018-05-04 07:20:13,2026-07-06 08:30:25,8,4,,,,,,,,,,,,,,,,,1,55,55,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,50,837,QUVE01,,,
534031166126144,374961309489998,2017,54,3,19,839,1,1,,0,46,40,,405,513,1,29,2,2,6,,,,0,,SUBP,1.0,1.0,1.0,,0,0,21,4,4,46,9999,0,,0,,0,,0,,0,,,52.7502,29,28.1755,15.9986,405,,,,,,,,S24,6,,6,1.882697,3.744258,47.99759,1.148636,0.127626,2018-05-04 07:20:13,2026-07-06 08:30:25,8,4,,,,,,,,,,,,,,,,,1,25,25,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534031203126144,374961310489998,2017,54,3,39,2508,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:13,2026-06-25 08:35:33,8,4,,,,,,,,,,,,,,,,,1,90,90,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534032259126144,374961343489998,2017,54,4,13,1272,1,1,,0,46,40,,503,503,1,54,1,3,5,82,50,832,0,,SUBP,0.75,0.75,0.75,,68,257,22,2,2,0,,0,,0,,0,,0,,0,,,124.2205,54,72.6422,70.2591,503,,,,,,,,S24,6,2,1,8.846454,2.748652,44.487029,0.691473,0.07683,2018-05-04 07:20:13,2026-07-06 08:30:25,8,4,,,,,,,,,,,,,,,,,1,88,88,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,50,832,QUPR01,,,
534032260126144,374961343489998,2017,54,4,13,1272,2,1,,0,46,40,,515,515,1,66,1,3,5,64,50,901,0,,SUBP,0.25,0.25,0.25,,48,255,22,2,2,0,,0,,0,,0,,0,,0,,,96.9102,66,64.4907,64.4907,515,,,,,,,,S24,6,1,1,6.100535,2.759796,44.487029,0.705008,0.078334,2018-05-04 07:20:13,2026-07-06 08:30:25,8,4,,,,,,,,,,,,,,,,,1,88,88,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,50,901,ROPS01,,,
534032337126144,374961345489998,2017,54,4,87,1019,1,1,,0,32,30,,504,503,1,94,1,3,4,85,50,833,0,,SUBP,1.0,1.0,1.0,,45,156,22,3,3,10,2013,0,,0,,0,,0,,0,,,107.6133,94,59.6814,58.6747,504,,,,,,,,S24,6,1,1,8.420946,3.025731,43.945444,0.692985,0.076998,2018-05-04 07:20:13,2026-07-06 08:30:25,8,4,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534032595126144,374961350489998,2017,54,4,99,28,1,1,,0,46,40,,503,503,1,85,1,3,5,79,50,802,0,,SUBP,1.0,1.0,1.0,,27,178,22,2,2,10,9999,0,,0,,0,,0,,0,,,134.9435,85,81.8122,62.254,503,,,,,,,,S24,6,1,1,9.874909,2.939257,48.605265,0.687202,0.076356,2018-05-04 07:20:13,2026-07-06 08:30:25,8,4,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,50,802,QUAL02,,,
534032918126144,374961357489998,2017,54,4,17,2090,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2018-05-04 07:20:13,2026-06-25 08:35:31,8,4,,,,,,,,,,,,,,,,,1,90,90,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534033437126144,374961369489998,2017,54,3,59,351,1,1,,0,46,40,,503,503,1,72,1,3,4,104,50,621,0,,SUBP,0.75,0.75,0.75,,55,355,22,4,3,0,,0,,0,,0,,0,,0,,,62.9276,72,35.8084,32.69,503,,,,,,,,S24,6,2,1,3.704222,3.441353,46.819265,0.72379,0.080421,2018-05-04 07:20:13,2026-07-06 08:30:25,8,4,,,,,,,,,,,,,,,,,1,85,85,,,,,,0,1,0,0,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,50,621,LITU09,,,
