CN,PLT_CN,STATECD,UNITCD,COUNTYCD,PLOT,INVYR,SUBP,CONDID,GROWTH_HABIT_CD,LAYER,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
212745769020004,247065357010661,54,4,13,1984.0,2012,4.0,1,FB,2,0,2013-07-22 09:23:28,,7,4
212745770020004,247065357010661,54,4,13,1984.0,2012,4.0,1,FB,3,0,2013-07-22 09:23:28,,7,4
212745771020004,247065357010661,54,4,13,1984.0,2012,4.0,1,FB,4,0,2013-07-22 09:23:28,,7,4
212745772020004,247065357010661,54,4,13,1984.0,2012,4.0,1,FB,5,38,2013-07-22 09:23:28,,7,4
212745778020004,247065357010661,54,4,13,1984.0,2012,4.0,1,FN,1,4,2013-07-22 09:23:28,,7,4
212745779020004,247065357010661,54,4,13,1984.0,2012,4.0,1,FN,2,0,2013-07-22 09:23:28,,7,4
212745780020004,247065357010661,54,4,13,1984.0,2012,4.0,1,FN,3,0,2013-07-22 09:23:28,,7,4
212745781020004,247065357010661,54,4,13,1984.0,2012,4.0,1,FN,4,0,2013-07-22 09:23:28,,7,4
212745782020004,247065357010661,54,4,13,1984.0,2012,4.0,1,FN,5,4,2013-07-22 09:23:28,,7,4
212745773020004,247065357010661,54,4,13,1984.0,2012,4.0,1,GR,1,30,2013-07-22 09:23:28,,7,4
212745774020004,247065357010661,54,4,13,1984.0,2012,4.0,1,GR,2,3,2013-07-22 09:23:28,,7,4
212745775020004,247065357010661,54,4,13,1984.0,2012,4.0,1,GR,3,0,2013-07-22 09:23:28,,7,4
212745776020004,247065357010661,54,4,13,1984.0,2012,4.0,1,GR,4,0,2013-07-22 09:23:28,,7,4
212745777020004,247065357010661,54,4,13,1984.0,2012,4.0,1,GR,5,30,2013-07-22 09:23:28,,7,4
212745758020004,247065357010661,54,4,13,1984.0,2012,4.0,1,NT,1,0,2013-07-22 09:23:28,,7,4
212745759020004,247065357010661,54,4,13,1984.0,2012,4.0,1,NT,2,0,2013-07-22 09:23:28,,7,4
212745760020004,247065357010661,54,4,13,1984.0,2012,4.0,1,NT,3,0,2013-07-22 09:23:28,,7,4
212745761020004,247065357010661,54,4,13,1984.0,2012,4.0,1,NT,4,0,2013-07-22 09:23:28,,7,4
212745762020004,247065357010661,54,4,13,1984.0,2012,4.0,1,NT,5,0,2013-07-22 09:23:28,,7,4
212745763020004,247065357010661,54,4,13,1984.0,2012,4.0,1,SH,1,4,2013-07-22 09:23:28,,7,4
212745764020004,247065357010661,54,4,13,1984.0,2012,4.0,1,SH,2,4,2013-07-22 09:23:28,,7,4
212745765020004,247065357010661,54,4,13,1984.0,2012,4.0,1,SH,3,0,2013-07-22 09:23:28,,7,4
212745766020004,247065357010661,54,4,13,1984.0,2012,4.0,1,SH,4,0,2013-07-22 09:23:28,,7,4
212745767020004,247065357010661,54,4,13,1984.0,2012,4.0,1,SH,5,4,2013-07-22 09:23:28,,7,4
212745753020004,247065357010661,54,4,13,1984.0,2012,4.0,1,TT,1,12,2013-07-22 09:23:28,,7,4
212745754020004,247065357010661,54,4,13,1984.0,2012,4.0,1,TT,2,20,2013-07-22 09:23:28,,7,4
212745755020004,247065357010661,54,4,13,1984.0,2012,4.0,1,TT,3,63,2013-07-22 09:23:28,,7,4
212745756020004,247065357010661,54,4,13,1984.0,2012,4.0,1,TT,4,89,2013-07-22 09:23:28,,7,4
212745757020004,247065357010661,54,4,13,1984.0,2012,4.0,1,TT,5,98,2013-07-22 09:23:28,,7,4
212748359020004,247065429010661,54,4,17,1592.0,2012,1.0,1,FB,1,18,2013-07-22 09:24:00,,7,4
212748360020004,247065429010661,54,4,17,1592.0,2012,1.0,1,FB,2,5,2013-07-22 09:24:00,,7,4
212748361020004,247065429010661,54,4,17,1592.0,2012,1.0,1,FB,3,0,2013-07-22 09:24:00,,7,4
212748362020004,247065429010661,54,4,17,1592.0,2012,1.0,1,FB,4,0,2013-07-22 09:24:00,,7,4
212748363020004,247065429010661,54,4,17,1592.0,2012,1.0,1,FB,5,20,2013-07-22 09:24:00,,7,4
212748369020004,247065429010661,54,4,17,1592.0,2012,1.0,1,FN,1,5,2013-07-22 09:24:00,,7,4
212748370020004,247065429010661,54,4,17,1592.0,2012,1.0,1,FN,2,1,2013-07-22 09:24:00,,7,4
212748371020004,247065429010661,54,4,17,1592.0,2012,1.0,1,FN,3,0,2013-07-22 09:24:00,,7,4
212748372020004,247065429010661,54,4,17,1592.0,2012,1.0,1,FN,4,0,2013-07-22 09:24:00,,7,4
212748373020004,247065429010661,54,4,17,1592.0,2012,1.0,1,FN,5,5,2013-07-22 09:24:00,,7,4
212748364020004,247065429010661,54,4,17,1592.0,2012,1.0,1,GR,1,6,2013-07-22 09:24:00,,7,4
212748365020004,247065429010661,54,4,17,1592.0,2012,1.0,1,GR,2,1,2013-07-22 09:24:00,,7,4
212748366020004,247065429010661,54,4,17,1592.0,2012,1.0,1,GR,3,0,2013-07-22 09:24:00,,7,4
212748367020004,247065429010661,54,4,17,1592.0,2012,1.0,1,GR,4,0,2013-07-22 09:24:00,,7,4
212748368020004,247065429010661,54,4,17,1592.0,2012,1.0,1,GR,5,6,2013-07-22 09:24:00,,7,4
212748349020004,247065429010661,54,4,17,1592.0,2012,1.0,1,NT,1,0,2013-07-22 09:24:00,,7,4
212748350020004,247065429010661,54,4,17,1592.0,2012,1.0,1,NT,2,0,2013-07-22 09:24:00,,7,4
212748351020004,247065429010661,54,4,17,1592.0,2012,1.0,1,NT,3,0,2013-07-22 09:24:00,,7,4
212748352020004,247065429010661,54,4,17,1592.0,2012,1.0,1,NT,4,0,2013-07-22 09:24:00,,7,4
212748353020004,247065429010661,54,4,17,1592.0,2012,1.0,1,NT,5,0,2013-07-22 09:24:00,,7,4
212748354020004,247065429010661,54,4,17,1592.0,2012,1.0,1,SH,1,15,2013-07-22 09:24:00,,7,4
212748355020004,247065429010661,54,4,17,1592.0,2012,1.0,1,SH,2,15,2013-07-22 09:24:00,,7,4
212748356020004,247065429010661,54,4,17,1592.0,2012,1.0,1,SH,3,10,2013-07-22 09:24:00,,7,4
212748357020004,247065429010661,54,4,17,1592.0,2012,1.0,1,SH,4,5,2013-07-22 09:24:00,,7,4
212748358020004,247065429010661,54,4,17,1592.0,2012,1.0,1,SH,5,32,2013-07-22 09:24:00,,7,4
212748344020004,247065429010661,54,4,17,1592.0,2012,1.0,1,TT,1,15,2013-07-22 09:24:00,,7,4
212748345020004,247065429010661,54,4,17,1592.0,2012,1.0,1,TT,2,22,2013-07-22 09:24:00,,7,4
212748346020004,247065429010661,54,4,17,1592.0,2012,1.0,1,TT,3,67,2013-07-22 09:24:00,,7,4
212748347020004,247065429010661,54,4,17,1592.0,2012,1.0,1,TT,4,51,2013-07-22 09:24:00,,7,4
212748348020004,247065429010661,54,4,17,1592.0,2012,1.0,1,TT,5,99,2013-07-22 09:24:00,,7,4
212748389020004,247065429010661,54,4,17,1592.0,2012,2.0,1,FB,1,18,2013-07-22 09:24:00,,7,4
212748390020004,247065429010661,54,4,17,1592.0,2012,2.0,1,FB,2,6,2013-07-22 09:24:00,,7,4
212748391020004,247065429010661,54,4,17,1592.0,2012,2.0,1,FB,3,0,2013-07-22 09:24:00,,7,4
212748392020004,247065429010661,54,4,17,1592.0,2012,2.0,1,FB,4,0,2013-07-22 09:24:00,,7,4
212748393020004,247065429010661,54,4,17,1592.0,2012,2.0,1,FB,5,24,2013-07-22 09:24:00,,7,4
212748399020004,247065429010661,54,4,17,1592.0,2012,2.0,1,FN,1,0,2013-07-22 09:24:00,,7,4
212748400020004,247065429010661,54,4,17,1592.0,2012,2.0,1,FN,2,0,2013-07-22 09:24:00,,7,4
212748401020004,247065429010661,54,4,17,1592.0,2012,2.0,1,FN,3,0,2013-07-22 09:24:00,,7,4
212748402020004,247065429010661,54,4,17,1592.0,2012,2.0,1,FN,4,0,2013-07-22 09:24:00,,7,4
212748403020004,247065429010661,54,4,17,1592.0,2012,2.0,1,FN,5,0,2013-07-22 09:24:00,,7,4
212748394020004,247065429010661,54,4,17,1592.0,2012,2.0,1,GR,1,5,2013-07-22 09:24:00,,7,4
212748395020004,247065429010661,54,4,17,1592.0,2012,2.0,1,GR,2,2,2013-07-22 09:24:00,,7,4
212748396020004,247065429010661,54,4,17,1592.0,2012,2.0,1,GR,3,0,2013-07-22 09:24:00,,7,4
212748397020004,247065429010661,54,4,17,1592.0,2012,2.0,1,GR,4,0,2013-07-22 09:24:00,,7,4
212748398020004,247065429010661,54,4,17,1592.0,2012,2.0,1,GR,5,6,2013-07-22 09:24:00,,7,4
212748379020004,247065429010661,54,4,17,1592.0,2012,2.0,1,NT,1,0,2013-07-22 09:24:00,,7,4
212748380020004,247065429010661,54,4,17,1592.0,2012,2.0,1,NT,2,0,2013-07-22 09:24:00,,7,4
212748381020004,247065429010661,54,4,17,1592.0,2012,2.0,1,NT,3,0,2013-07-22 09:24:00,,7,4
212748382020004,247065429010661,54,4,17,1592.0,2012,2.0,1,NT,4,0,2013-07-22 09:24:00,,7,4
212748383020004,247065429010661,54,4,17,1592.0,2012,2.0,1,NT,5,0,2013-07-22 09:24:00,,7,4
212748384020004,247065429010661,54,4,17,1592.0,2012,2.0,1,SH,1,13,2013-07-22 09:24:00,,7,4
212748385020004,247065429010661,54,4,17,1592.0,2012,2.0,1,SH,2,6,2013-07-22 09:24:00,,7,4
212748386020004,247065429010661,54,4,17,1592.0,2012,2.0,1,SH,3,1,2013-07-22 09:24:00,,7,4
212748387020004,247065429010661,54,4,17,1592.0,2012,2.0,1,SH,4,19,2013-07-22 09:24:00,,7,4
212748388020004,247065429010661,54,4,17,1592.0,2012,2.0,1,SH,5,23,2013-07-22 09:24:00,,7,4
212748374020004,247065429010661,54,4,17,1592.0,2012,2.0,1,TT,1,15,2013-07-22 09:24:00,,7,4
212748375020004,247065429010661,54,4,17,1592.0,2012,2.0,1,TT,2,10,2013-07-22 09:24:00,,7,4
212748376020004,247065429010661,54,4,17,1592.0,2012,2.0,1,TT,3,30,2013-07-22 09:24:00,,7,4
212748377020004,247065429010661,54,4,17,1592.0,2012,2.0,1,TT,4,85,2013-07-22 09:24:00,,7,4
212748378020004,247065429010661,54,4,17,1592.0,2012,2.0,1,TT,5,91,2013-07-22 09:24:00,,7,4
212748419020004,247065429010661,54,4,17,1592.0,2012,3.0,1,FB,1,2,2013-07-22 09:24:00,,7,4
212748420020004,247065429010661,54,4,17,1592.0,2012,3.0,1,FB,2,1,2013-07-22 09:24:00,,7,4
212748421020004,247065429010661,54,4,17,1592.0,2012,3.0,1,FB,3,0,2013-07-22 09:24:00,,7,4
212748422020004,247065429010661,54,4,17,1592.0,2012,3.0,1,FB,4,0,2013-07-22 09:24:00,,7,4
212748423020004,247065429010661,54,4,17,1592.0,2012,3.0,1,FB,5,3,2013-07-22 09:24:00,,7,4
212748429020004,247065429010661,54,4,17,1592.0,2012,3.0,1,FN,1,0,2013-07-22 09:24:00,,7,4
212748430020004,247065429010661,54,4,17,1592.0,2012,3.0,1,FN,2,0,2013-07-22 09:24:00,,7,4
212748431020004,247065429010661,54,4,17,1592.0,2012,3.0,1,FN,3,0,2013-07-22 09:24:00,,7,4
212748432020004,247065429010661,54,4,17,1592.0,2012,3.0,1,FN,4,0,2013-07-22 09:24:00,,7,4
212748433020004,247065429010661,54,4,17,1592.0,2012,3.0,1,FN,5,0,2013-07-22 09:24:00,,7,4
212748424020004,247065429010661,54,4,17,1592.0,2012,3.0,1,GR,1,6,2013-07-22 09:24:00,,7,4
212748425020004,247065429010661,54,4,17,1592.0,2012,3.0,1,GR,2,1,2013-07-22 09:24:00,,7,4
212748426020004,247065429010661,54,4,17,1592.0,2012,3.0,1,GR,3,0,2013-07-22 09:24:00,,7,4
212748427020004,247065429010661,54,4,17,1592.0,2012,3.0,1,GR,4,0,2013-07-22 09:24:00,,7,4
212748428020004,247065429010661,54,4,17,1592.0,2012,3.0,1,GR,5,6,2013-07-22 09:24:00,,7,4
212748409020004,247065429010661,54,4,17,1592.0,2012,3.0,1,NT,1,0,2013-07-22 09:24:00,,7,4
212748410020004,247065429010661,54,4,17,1592.0,2012,3.0,1,NT,2,0,2013-07-22 09:24:00,,7,4
212748411020004,247065429010661,54,4,17,1592.0,2012,3.0,1,NT,3,0,2013-07-22 09:24:00,,7,4
212748412020004,247065429010661,54,4,17,1592.0,2012,3.0,1,NT,4,0,2013-07-22 09:24:00,,7,4
212748413020004,247065429010661,54,4,17,1592.0,2012,3.0,1,NT,5,0,2013-07-22 09:24:00,,7,4
212748414020004,247065429010661,54,4,17,1592.0,2012,3.0,1,SH,1,5,2013-07-22 09:24:00,,7,4
212748415020004,247065429010661,54,4,17,1592.0,2012,3.0,1,SH,2,4,2013-07-22 09:24:00,,7,4
212748416020004,247065429010661,54,4,17,1592.0,2012,3.0,1,SH,3,2,2013-07-22 09:24:00,,7,4
212748417020004,247065429010661,54,4,17,1592.0,2012,3.0,1,SH,4,0,2013-07-22 09:24:00,,7,4
212748418020004,247065429010661,54,4,17,1592.0,2012,3.0,1,SH,5,6,2013-07-22 09:24:00,,7,4
212748404020004,247065429010661,54,4,17,1592.0,2012,3.0,1,TT,1,3,2013-07-22 09:24:00,,7,4
212748405020004,247065429010661,54,4,17,1592.0,2012,3.0,1,TT,2,4,2013-07-22 09:24:00,,7,4
212748406020004,247065429010661,54,4,17,1592.0,2012,3.0,1,TT,3,8,2013-07-22 09:24:00,,7,4
212748407020004,247065429010661,54,4,17,1592.0,2012,3.0,1,TT,4,5,2013-07-22 09:24:00,,7,4
212748408020004,247065429010661,54,4,17,1592.0,2012,3.0,1,TT,5,10,2013-07-22 09:24:00,,7,4
212748449020004,247065429010661,54,4,17,1592.0,2012,4.0,1,FB,1,2,2013-07-22 09:24:00,,7,4
212748450020004,247065429010661,54,4,17,1592.0,2012,4.0,1,FB,2,0,2013-07-22 09:24:00,,7,4
212748451020004,247065429010661,54,4,17,1592.0,2012,4.0,1,FB,3,0,2013-07-22 09:24:00,,7,4
212748452020004,247065429010661,54,4,17,1592.0,2012,4.0,1,FB,4,0,2013-07-22 09:24:00,,7,4
212748453020004,247065429010661,54,4,17,1592.0,2012,4.0,1,FB,5,2,2013-07-22 09:24:00,,7,4
212748459020004,247065429010661,54,4,17,1592.0,2012,4.0,1,FN,1,1,2013-07-22 09:24:00,,7,4
212748460020004,247065429010661,54,4,17,1592.0,2012,4.0,1,FN,2,0,2013-07-22 09:24:00,,7,4
212748461020004,247065429010661,54,4,17,1592.0,2012,4.0,1,FN,3,0,2013-07-22 09:24:00,,7,4
212748462020004,247065429010661,54,4,17,1592.0,2012,4.0,1,FN,4,0,2013-07-22 09:24:00,,7,4
212748463020004,247065429010661,54,4,17,1592.0,2012,4.0,1,FN,5,1,2013-07-22 09:24:00,,7,4
212748454020004,247065429010661,54,4,17,1592.0,2012,4.0,1,GR,1,2,2013-07-22 09:24:00,,7,4
212748455020004,247065429010661,54,4,17,1592.0,2012,4.0,1,GR,2,0,2013-07-22 09:24:00,,7,4
212748456020004,247065429010661,54,4,17,1592.0,2012,4.0,1,GR,3,0,2013-07-22 09:24:00,,7,4
212748457020004,247065429010661,54,4,17,1592.0,2012,4.0,1,GR,4,0,2013-07-22 09:24:00,,7,4
212748458020004,247065429010661,54,4,17,1592.0,2012,4.0,1,GR,5,2,2013-07-22 09:24:00,,7,4
212748439020004,247065429010661,54,4,17,1592.0,2012,4.0,1,NT,1,0,2013-07-22 09:24:00,,7,4
212748440020004,247065429010661,54,4,17,1592.0,2012,4.0,1,NT,2,0,2013-07-22 09:24:00,,7,4
212748441020004,247065429010661,54,4,17,1592.0,2012,4.0,1,NT,3,0,2013-07-22 09:24:00,,7,4
212748442020004,247065429010661,54,4,17,1592.0,2012,4.0,1,NT,4,0,2013-07-22 09:24:00,,7,4
212748443020004,247065429010661,54,4,17,1592.0,2012,4.0,1,NT,5,0,2013-07-22 09:24:00,,7,4
212748444020004,247065429010661,54,4,17,1592.0,2012,4.0,1,SH,1,11,2013-07-22 09:24:00,,7,4
212748445020004,247065429010661,54,4,17,1592.0,2012,4.0,1,SH,2,4,2013-07-22 09:24:00,,7,4
212748446020004,247065429010661,54,4,17,1592.0,2012,4.0,1,SH,3,1,2013-07-22 09:24:00,,7,4
212748447020004,247065429010661,54,4,17,1592.0,2012,4.0,1,SH,4,9,2013-07-22 09:24:00,,7,4
212748448020004,247065429010661,54,4,17,1592.0,2012,4.0,1,SH,5,11,2013-07-22 09:24:00,,7,4
212748434020004,247065429010661,54,4,17,1592.0,2012,4.0,1,TT,1,17,2013-07-22 09:24:00,,7,4
212748435020004,247065429010661,54,4,17,1592.0,2012,4.0,1,TT,2,27,2013-07-22 09:24:00,,7,4
212748436020004,247065429010661,54,4,17,1592.0,2012,4.0,1,TT,3,43,2013-07-22 09:24:00,,7,4
212748437020004,247065429010661,54,4,17,1592.0,2012,4.0,1,TT,4,95,2013-07-22 09:24:00,,7,4
212748438020004,247065429010661,54,4,17,1592.0,2012,4.0,1,TT,5,99,2013-07-22 09:24:00,,7,4
212744903020004,247065427010661,54,4,17,1836.0,2012,1.0,1,FB,1,60,2013-07-22 09:23:18,,7,4
212744904020004,247065427010661,54,4,17,1836.0,2012,1.0,1,FB,2,1,2013-07-22 09:23:18,,7,4
212744905020004,247065427010661,54,4,17,1836.0,2012,1.0,1,FB,3,0,2013-07-22 09:23:18,,7,4
212744906020004,247065427010661,54,4,17,1836.0,2012,1.0,1,FB,4,0,2013-07-22 09:23:18,,7,4
212744907020004,247065427010661,54,4,17,1836.0,2012,1.0,1,FB,5,60,2013-07-22 09:23:18,,7,4
212744913020004,247065427010661,54,4,17,1836.0,2012,1.0,1,FN,1,10,2013-07-22 09:23:18,,7,4
212744914020004,247065427010661,54,4,17,1836.0,2012,1.0,1,FN,2,0,2013-07-22 09:23:18,,7,4
212744915020004,247065427010661,54,4,17,1836.0,2012,1.0,1,FN,3,0,2013-07-22 09:23:18,,7,4
212744916020004,247065427010661,54,4,17,1836.0,2012,1.0,1,FN,4,0,2013-07-22 09:23:18,,7,4
212744917020004,247065427010661,54,4,17,1836.0,2012,1.0,1,FN,5,10,2013-07-22 09:23:18,,7,4
212744908020004,247065427010661,54,4,17,1836.0,2012,1.0,1,GR,1,43,2013-07-22 09:23:18,,7,4
212744909020004,247065427010661,54,4,17,1836.0,2012,1.0,1,GR,2,1,2013-07-22 09:23:18,,7,4
212744910020004,247065427010661,54,4,17,1836.0,2012,1.0,1,GR,3,0,2013-07-22 09:23:18,,7,4
212744911020004,247065427010661,54,4,17,1836.0,2012,1.0,1,GR,4,0,2013-07-22 09:23:18,,7,4
212744912020004,247065427010661,54,4,17,1836.0,2012,1.0,1,GR,5,44,2013-07-22 09:23:18,,7,4
212744893020004,247065427010661,54,4,17,1836.0,2012,1.0,1,NT,1,0,2013-07-22 09:23:18,,7,4
212744894020004,247065427010661,54,4,17,1836.0,2012,1.0,1,NT,2,0,2013-07-22 09:23:18,,7,4
212744895020004,247065427010661,54,4,17,1836.0,2012,1.0,1,NT,3,0,2013-07-22 09:23:18,,7,4
212744896020004,247065427010661,54,4,17,1836.0,2012,1.0,1,NT,4,0,2013-07-22 09:23:18,,7,4
212744897020004,247065427010661,54,4,17,1836.0,2012,1.0,1,NT,5,0,2013-07-22 09:23:18,,7,4
212744898020004,247065427010661,54,4,17,1836.0,2012,1.0,1,SH,1,5,2013-07-22 09:23:18,,7,4
212744899020004,247065427010661,54,4,17,1836.0,2012,1.0,1,SH,2,1,2013-07-22 09:23:18,,7,4
212744900020004,247065427010661,54,4,17,1836.0,2012,1.0,1,SH,3,0,2013-07-22 09:23:18,,7,4
212744901020004,247065427010661,54,4,17,1836.0,2012,1.0,1,SH,4,0,2013-07-22 09:23:18,,7,4
212744902020004,247065427010661,54,4,17,1836.0,2012,1.0,1,SH,5,5,2013-07-22 09:23:18,,7,4
212744888020004,247065427010661,54,4,17,1836.0,2012,1.0,1,TT,1,3,2013-07-22 09:23:18,,7,4
212744889020004,247065427010661,54,4,17,1836.0,2012,1.0,1,TT,2,1,2013-07-22 09:23:18,,7,4
212744890020004,247065427010661,54,4,17,1836.0,2012,1.0,1,TT,3,10,2013-07-22 09:23:18,,7,4
212744891020004,247065427010661,54,4,17,1836.0,2012,1.0,1,TT,4,95,2013-07-22 09:23:18,,7,4
212744892020004,247065427010661,54,4,17,1836.0,2012,1.0,1,TT,5,98,2013-07-22 09:23:18,,7,4
212744933020004,247065427010661,54,4,17,1836.0,2012,2.0,1,FB,1,67,2013-07-22 09:23:18,,7,4
212744934020004,247065427010661,54,4,17,1836.0,2012,2.0,1,FB,2,1,2013-07-22 09:23:18,,7,4
212744935020004,247065427010661,54,4,17,1836.0,2012,2.0,1,FB,3,0,2013-07-22 09:23:18,,7,4
212744936020004,247065427010661,54,4,17,1836.0,2012,2.0,1,FB,4,0,2013-07-22 09:23:18,,7,4
212744937020004,247065427010661,54,4,17,1836.0,2012,2.0,1,FB,5,68,2013-07-22 09:23:18,,7,4
212744943020004,247065427010661,54,4,17,1836.0,2012,2.0,1,FN,1,5,2013-07-22 09:23:18,,7,4
212744944020004,247065427010661,54,4,17,1836.0,2012,2.0,1,FN,2,0,2013-07-22 09:23:18,,7,4
212744945020004,247065427010661,54,4,17,1836.0,2012,2.0,1,FN,3,0,2013-07-22 09:23:18,,7,4
212744946020004,247065427010661,54,4,17,1836.0,2012,2.0,1,FN,4,0,2013-07-22 09:23:18,,7,4
212744947020004,247065427010661,54,4,17,1836.0,2012,2.0,1,FN,5,5,2013-07-22 09:23:18,,7,4
212744938020004,247065427010661,54,4,17,1836.0,2012,2.0,1,GR,1,38,2013-07-22 09:23:18,,7,4
212744939020004,247065427010661,54,4,17,1836.0,2012,2.0,1,GR,2,1,2013-07-22 09:23:18,,7,4
212744940020004,247065427010661,54,4,17,1836.0,2012,2.0,1,GR,3,0,2013-07-22 09:23:18,,7,4
212744941020004,247065427010661,54,4,17,1836.0,2012,2.0,1,GR,4,0,2013-07-22 09:23:18,,7,4
212744942020004,247065427010661,54,4,17,1836.0,2012,2.0,1,GR,5,38,2013-07-22 09:23:18,,7,4
212744923020004,247065427010661,54,4,17,1836.0,2012,2.0,1,NT,1,0,2013-07-22 09:23:18,,7,4
212744924020004,247065427010661,54,4,17,1836.0,2012,2.0,1,NT,2,0,2013-07-22 09:23:18,,7,4
212744925020004,247065427010661,54,4,17,1836.0,2012,2.0,1,NT,3,0,2013-07-22 09:23:18,,7,4
212744926020004,247065427010661,54,4,17,1836.0,2012,2.0,1,NT,4,0,2013-07-22 09:23:18,,7,4
212744927020004,247065427010661,54,4,17,1836.0,2012,2.0,1,NT,5,0,2013-07-22 09:23:18,,7,4
212744928020004,247065427010661,54,4,17,1836.0,2012,2.0,1,SH,1,6,2013-07-22 09:23:18,,7,4
212744929020004,247065427010661,54,4,17,1836.0,2012,2.0,1,SH,2,1,2013-07-22 09:23:18,,7,4
212744930020004,247065427010661,54,4,17,1836.0,2012,2.0,1,SH,3,0,2013-07-22 09:23:18,,7,4
212744931020004,247065427010661,54,4,17,1836.0,2012,2.0,1,SH,4,0,2013-07-22 09:23:18,,7,4
212744932020004,247065427010661,54,4,17,1836.0,2012,2.0,1,SH,5,6,2013-07-22 09:23:18,,7,4
212744918020004,247065427010661,54,4,17,1836.0,2012,2.0,1,TT,1,6,2013-07-22 09:23:18,,7,4
212744919020004,247065427010661,54,4,17,1836.0,2012,2.0,1,TT,2,5,2013-07-22 09:23:18,,7,4
212744920020004,247065427010661,54,4,17,1836.0,2012,2.0,1,TT,3,3,2013-07-22 09:23:18,,7,4
212744921020004,247065427010661,54,4,17,1836.0,2012,2.0,1,TT,4,95,2013-07-22 09:23:18,,7,4
212744922020004,247065427010661,54,4,17,1836.0,2012,2.0,1,TT,5,98,2013-07-22 09:23:18,,7,4
212744963020004,247065427010661,54,4,17,1836.0,2012,3.0,1,FB,1,45,2013-07-22 09:23:18,,7,4
212744964020004,247065427010661,54,4,17,1836.0,2012,3.0,1,FB,2,5,2013-07-22 09:23:18,,7,4
212744965020004,247065427010661,54,4,17,1836.0,2012,3.0,1,FB,3,0,2013-07-22 09:23:18,,7,4
212744966020004,247065427010661,54,4,17,1836.0,2012,3.0,1,FB,4,0,2013-07-22 09:23:18,,7,4
212744967020004,247065427010661,54,4,17,1836.0,2012,3.0,1,FB,5,47,2013-07-22 09:23:18,,7,4
212744973020004,247065427010661,54,4,17,1836.0,2012,3.0,1,FN,1,5,2013-07-22 09:23:18,,7,4
212744974020004,247065427010661,54,4,17,1836.0,2012,3.0,1,FN,2,1,2013-07-22 09:23:18,,7,4
212744975020004,247065427010661,54,4,17,1836.0,2012,3.0,1,FN,3,0,2013-07-22 09:23:18,,7,4
212744976020004,247065427010661,54,4,17,1836.0,2012,3.0,1,FN,4,0,2013-07-22 09:23:18,,7,4
212744977020004,247065427010661,54,4,17,1836.0,2012,3.0,1,FN,5,6,2013-07-22 09:23:18,,7,4
212744968020004,247065427010661,54,4,17,1836.0,2012,3.0,1,GR,1,57,2013-07-22 09:23:18,,7,4
212744969020004,247065427010661,54,4,17,1836.0,2012,3.0,1,GR,2,12,2013-07-22 09:23:18,,7,4
212744970020004,247065427010661,54,4,17,1836.0,2012,3.0,1,GR,3,0,2013-07-22 09:23:18,,7,4
212744971020004,247065427010661,54,4,17,1836.0,2012,3.0,1,GR,4,0,2013-07-22 09:23:18,,7,4
212744972020004,247065427010661,54,4,17,1836.0,2012,3.0,1,GR,5,62,2013-07-22 09:23:18,,7,4
212744953020004,247065427010661,54,4,17,1836.0,2012,3.0,1,NT,1,0,2013-07-22 09:23:18,,7,4
212744954020004,247065427010661,54,4,17,1836.0,2012,3.0,1,NT,2,0,2013-07-22 09:23:18,,7,4
212744955020004,247065427010661,54,4,17,1836.0,2012,3.0,1,NT,3,0,2013-07-22 09:23:18,,7,4
212744956020004,247065427010661,54,4,17,1836.0,2012,3.0,1,NT,4,0,2013-07-22 09:23:18,,7,4
212744957020004,247065427010661,54,4,17,1836.0,2012,3.0,1,NT,5,0,2013-07-22 09:23:18,,7,4
212744958020004,247065427010661,54,4,17,1836.0,2012,3.0,1,SH,1,12,2013-07-22 09:23:18,,7,4
212744959020004,247065427010661,54,4,17,1836.0,2012,3.0,1,SH,2,3,2013-07-22 09:23:18,,7,4
212744960020004,247065427010661,54,4,17,1836.0,2012,3.0,1,SH,3,0,2013-07-22 09:23:18,,7,4
212744961020004,247065427010661,54,4,17,1836.0,2012,3.0,1,SH,4,1,2013-07-22 09:23:18,,7,4
212744962020004,247065427010661,54,4,17,1836.0,2012,3.0,1,SH,5,14,2013-07-22 09:23:18,,7,4
212744948020004,247065427010661,54,4,17,1836.0,2012,3.0,1,TT,1,10,2013-07-22 09:23:18,,7,4
212744949020004,247065427010661,54,4,17,1836.0,2012,3.0,1,TT,2,2,2013-07-22 09:23:18,,7,4
212744950020004,247065427010661,54,4,17,1836.0,2012,3.0,1,TT,3,8,2013-07-22 09:23:18,,7,4
212744951020004,247065427010661,54,4,17,1836.0,2012,3.0,1,TT,4,96,2013-07-22 09:23:18,,7,4
212744952020004,247065427010661,54,4,17,1836.0,2012,3.0,1,TT,5,99,2013-07-22 09:23:18,,7,4
212744993020004,247065427010661,54,4,17,1836.0,2012,4.0,1,FB,1,39,2013-07-22 09:23:18,,7,4
212744994020004,247065427010661,54,4,17,1836.0,2012,4.0,1,FB,2,1,2013-07-22 09:23:18,,7,4
212744995020004,247065427010661,54,4,17,1836.0,2012,4.0,1,FB,3,0,2013-07-22 09:23:18,,7,4
212744996020004,247065427010661,54,4,17,1836.0,2012,4.0,1,FB,4,0,2013-07-22 09:23:18,,7,4
